consumption,price,unspecified,hydro,wind_onshore,thermal,solar,export/import,load
1.839,358.57,2e-05,2.192,0.549,0.145,3e-06,1.04648,2.8854800000000003
1.898,401.43,2e-05,2.663,0.625,0.146,3e-06,1.53576,3.43376
1.989,430.45,0.0,3.703,0.696,0.15,3e-06,2.55967,4.54867
2.063,446.5,0.0,4.489,0.735,0.155,3e-06,3.31538,5.37838
2.065,443.96,0.0,4.633,0.841,0.156,1.4999999999999999e-05,3.56479,5.62979
2.066,441.01,0.0,4.564,0.929,0.155,3.7e-05,3.5815900000000003,5.64759
2.061,437.53,0.0,4.59,1.008,0.154,4.4999999999999996e-05,3.69072,5.75172
2.08,430.88,0.0,4.418,1.062,0.154,6.2e-05,3.55369,5.63369
2.088,427.92,1e-05,4.04,1.195,0.154,8.5e-05,3.30071,5.38871
2.077,421.9,1e-05,3.862,1.33,0.155,8.1e-05,3.26986,5.3468599999999995
2.068,415.04,1e-05,3.769,1.388,0.157,6.6e-05,3.24647,5.31447
2.074,406.81,1e-05,3.687,1.489,0.155,3.2e-05,3.25796,5.3319600000000005
2.068,414.73,0.0,3.9,1.534,0.156,1.4999999999999999e-05,3.52165,5.589650000000001
2.107,444.7,0.0,4.604,1.496,0.159,6e-06,4.15204,6.259040000000001
2.128,465.18,0.0,5.009,1.427,0.158,3e-06,4.4667200000000005,6.594720000000001
2.099,463.39,0.0,5.009,1.413,0.157,4e-06,4.47959,6.57859
2.056,438.9,1e-05,4.797,1.389,0.156,3e-06,4.28606,6.34206
2.007,428.24,2e-05,4.225,1.339,0.156,3e-06,3.71281,5.719810000000001
1.963,414.2,2e-05,3.227,1.438,0.159,4e-06,2.8607,4.8237000000000005
1.936,323.1,2e-05,2.428,1.531,0.159,3e-06,2.18225,4.11825
1.921,404.3,1e-05,1.934,1.519,0.157,3e-06,1.6895499999999999,3.61055
1.933,385.7,0.0,1.908,1.393,0.161,3e-06,1.52786,3.4608600000000003
1.94,380.81,1e-05,1.841,1.375,0.161,3e-06,1.43645,3.37645
1.927,384.75,2.9999999999999997e-05,1.834,1.36,0.161,3e-06,1.42774,3.35474
1.951,396.96,2e-05,1.892,1.33,0.162,3e-06,1.4340899999999999,3.38509
1.979,407.06,2e-05,2.185,1.238,0.163,3e-06,1.60627,3.5852700000000004
1.999,400.15,1e-05,2.37,1.192,0.163,4e-06,1.7261099999999998,3.72511
2.019,413.33,0.0,2.72,1.106,0.163,1.9e-05,1.97017,3.98917
2.028,415.56,1e-05,3.254,0.962,0.16,7.199999999999999e-05,2.3483,4.3763000000000005
2.023,423.95,0.0,3.771,0.799,0.159,0.000236,2.70494,4.72794
1.984,423.1,0.0,3.862,0.722,0.151,0.0005639999999999999,2.75004,4.73404
1.921,421.08,1e-05,3.819,0.72,0.147,0.000857,2.76471,4.68571
1.876,413.65,1e-05,3.708,0.743,0.151,0.000885,2.72567,4.60167
1.865,404.93,0.0,3.684,0.825,0.151,0.000541,2.7949200000000003,4.6599200000000005
1.851,403.77,0.0,3.635,0.824,0.154,0.00051,2.76188,4.6128800000000005
1.878,402.07,0.0,3.605,0.756,0.158,0.000322,2.642,4.52
1.924,408.55,0.0,3.852,0.74,0.157,0.000155,2.82673,4.75073
1.976,420.66,0.0,4.165,0.778,0.159,1.3e-05,3.12588,5.1018799999999995
2.044,433.41,0.0,4.501,0.938,0.166,4e-06,3.5604699999999996,5.604469999999999
2.024,420.87,1e-05,4.185,1.041,0.184,4e-06,3.38597,5.4099699999999995
1.971,406.63,1e-05,3.747,1.108,0.209,4e-06,3.09254,5.06354
1.949,395.8,2e-05,3.166,1.178,0.213,3e-06,2.60765,4.55665
1.956,386.76,2e-05,2.652,1.239,0.201,3e-06,2.13595,4.09195
1.932,374.33,0.0,2.172,1.362,0.194,3e-06,1.79649,3.72849
1.921,377.89,1e-05,1.928,1.395,0.18,3e-06,1.5819400000000001,3.50294
1.929,358.95,0.0,1.889,1.521,0.157,3e-06,1.63795,3.5669500000000003
1.946,350.7,0.0,1.942,1.512,0.155,3e-06,1.6633099999999998,3.60931
1.961,360.64,1e-05,2.182,1.526,0.156,3e-06,1.90323,3.86423
1.985,378.0,1e-05,2.124,1.519,0.158,3e-06,1.81622,3.80122
1.992,394.08,2e-05,2.262,1.513,0.155,3e-06,1.93802,3.93002
1.988,391.55,2e-05,2.328,1.496,0.155,6e-06,1.99089,3.97889
2.005,412.29,1e-05,2.545,1.433,0.153,4.1e-05,2.1273299999999997,4.13233
2.022,405.83,1e-05,3.079,1.301,0.152,0.00018099999999999998,2.50943,4.53143
2.052,413.66,0.0,3.345,1.139,0.146,0.00041099999999999996,2.5782800000000003,4.630280000000001
2.04,422.23,0.0,3.502,1.16,0.147,0.000578,2.7698400000000003,4.80984
2.019,425.09,0.0,3.758,1.14,0.146,0.000646,3.02723,5.0462299999999995
1.998,410.17,0.0,3.929,1.214,0.144,0.000523,3.29019,5.28819
1.959,420.65,1e-05,4.074,1.276,0.142,0.000439,3.53299,5.4919899999999995
1.947,422.34,2e-05,4.293,1.203,0.143,0.000297,3.6919,5.6389
1.969,415.57,1e-05,4.332,1.168,0.144,0.00014199999999999998,3.67441,5.64341
1.999,437.47,0.0,4.567,1.169,0.15,4.9000000000000005e-05,3.88789,5.88689
2.041,460.44,0.0,5.197,1.334,0.149,7e-06,4.63948,6.680479999999999
2.068,469.43,0.0,5.386,1.523,0.149,5e-06,4.989529999999999,7.05753
2.069,466.47,0.0,5.244,1.582,0.147,4e-06,4.9031199999999995,6.972119999999999
2.045,453.87,0.0,5.148,1.719,0.146,4e-06,4.967899999999999,7.012899999999999
2.046,439.91,2e-05,4.819,1.73,0.146,3e-06,4.64888,6.6948799999999995
1.992,436.41,2e-05,4.441,1.698,0.145,3e-06,4.29331,6.28531
1.97,403.29,2e-05,3.788,1.617,0.138,3e-06,3.57313,5.54313
1.96,431.55,2e-05,3.29,1.621,0.142,3e-06,3.09333,5.05333
1.943,416.41,0.0,3.184,1.669,0.15,3e-06,3.0605700000000002,5.00357
1.958,418.21,1e-05,3.128,1.698,0.149,3e-06,3.01727,4.97527
1.98,426.68,1e-05,3.215,1.714,0.145,3e-06,3.09273,5.07273
2.04,446.15,0.0,3.569,1.705,0.145,3e-06,3.37914,5.4191400000000005
2.12,465.2,1e-05,4.343,1.738,0.145,3e-06,4.10565,6.22565
2.23,482.87,1e-05,5.18,1.735,0.139,6e-06,4.82343,7.0534300000000005
2.281,507.53,1e-05,5.721,1.67,0.136,4.2000000000000004e-05,5.2463299999999995,7.527329999999999
2.27,519.7,1e-05,5.785,1.535,0.135,0.000232,5.18571,7.45571
2.224,508.9,1e-05,5.85,1.319,0.138,0.00067,5.08346,7.30746
2.156,497.9,0.0,5.83,1.187,0.138,0.00122,4.99976,7.155760000000001
2.106,489.96,1e-05,5.717,1.179,0.137,0.001659,4.92763,7.03363
2.073,483.61,1e-05,5.619,1.221,0.144,0.001897,4.91213,6.98513
2.044,480.75,0.0,5.379,1.242,0.149,0.001931,4.728149999999999,6.77215
2.051,476.73,0.0,5.315,1.247,0.152,0.001625,4.66463,6.71563
2.08,474.83,0.0,5.302,1.264,0.152,0.001064,4.63943,6.71943
2.076,476.2,0.0,5.297,1.328,0.152,0.000397,4.70052,6.77652
2.111,492.71,1e-05,5.565,1.414,0.154,3.2e-05,5.02266,7.133660000000001
2.165,519.38,0.0,5.751,1.525,0.154,5e-06,5.26458,7.42958
2.175,517.9,1e-05,5.687,1.557,0.15,4e-06,5.218640000000001,7.39364
2.151,505.09,0.0,5.552,1.586,0.147,4e-06,5.13459,7.28559
2.129,490.81,0.0,5.351,1.47,0.145,3e-06,4.837479999999999,6.966479999999999
2.092,487.63,0.0,5.108,1.362,0.143,3e-06,4.52062,6.61262
2.053,465.73,0.0,4.563,1.318,0.141,3e-06,3.96737,6.02037
2.012,451.32,2e-05,4.164,1.205,0.141,3e-06,3.49837,5.51037
1.993,446.46,2e-05,3.985,1.215,0.156,3e-06,3.36333,5.35633
2.015,445.72,2.9999999999999997e-05,3.956,1.176,0.149,3e-06,3.2666,5.2816
2.064,443.92,2e-05,4.025,1.065,0.145,3e-06,3.17055,5.2345500000000005
2.147,452.59,1e-05,4.407,0.929,0.139,3e-06,3.32782,5.474819999999999
2.225,467.18,1e-05,4.893,0.804,0.142,3e-06,3.61433,5.83933
2.325,495.09,0.0,5.371,0.595,0.144,7e-06,3.7851,6.1101
2.386,550.27,1e-05,5.712,0.448,0.149,7.9e-05,3.92243,6.3084299999999995
2.334,550.48,1e-05,5.789,0.253,0.165,0.000453,3.87322,6.2072199999999995
2.266,526.49,1e-05,5.744,0.124,0.171,0.001067,3.7749800000000002,6.04098
2.2,514.43,0.0,5.71,0.14,0.166,0.001711,3.81694,6.01694
2.139,500.37,1e-05,5.686,0.144,0.17,0.0022429999999999998,3.86335,6.00235
2.065,488.21,2e-05,5.627,0.133,0.178,0.00272,3.87616,5.94116
2.012,478.7,1e-05,5.518,0.197,0.168,0.002735,3.87439,5.8863900000000005
1.992,475.32,1e-05,5.451,0.301,0.168,0.002101,3.9301399999999997,5.92214
2.015,472.46,1e-05,5.589,0.395,0.181,0.000963,4.151140000000001,6.16614
2.031,470.98,1e-05,5.585,0.552,0.169,0.000174,4.275,6.306000000000001
2.063,473.2,0.0,5.488,0.819,0.153,1.6e-05,4.39675,6.45975
2.112,476.8,0.0,5.395,1.134,0.165,4e-06,4.5823599999999995,6.69436
2.111,475.0,0.0,5.333,1.378,0.179,4e-06,4.77929,6.89029
2.091,464.43,0.0,5.081,1.5,0.18,4e-06,4.669989999999999,6.76099
2.088,460.62,0.0,4.61,1.53,0.175,3e-06,4.22797,6.31597
2.079,438.84,0.0,3.97,1.591,0.177,3e-06,3.6600300000000003,5.7390300000000005
2.025,399.73,0.0,3.3,1.583,0.179,3e-06,3.03721,5.06221
1.987,392.27,0.0,2.926,1.596,0.171,3e-06,2.70694,4.69394
1.96,374.8,0.0,2.664,1.638,0.178,3e-06,2.51986,4.47986
1.965,371.3,2e-05,2.505,1.627,0.16,3e-06,2.32763,4.29263
1.972,375.01,2e-05,2.514,1.696,0.17,3e-06,2.4079099999999998,4.37991
1.995,405.61,2e-05,2.864,1.648,0.162,3e-06,2.67861,4.67361
2.068,426.68,2e-05,3.426,1.606,0.17,3e-06,3.13423,5.20223
2.165,446.05,2e-05,4.25,1.537,0.168,4e-06,3.79077,5.95577
2.238,462.57,1e-05,5.0,1.585,0.191,1.9e-05,4.53854,6.776540000000001
2.236,469.45,0.0,5.153,1.618,0.18,5.8e-05,4.715520000000001,6.95152
2.208,467.76,0.0,5.152,1.668,0.187,0.000114,4.79943,7.00743
2.191,463.94,0.0,5.274,1.702,0.204,0.000165,4.98951,7.18051
2.173,460.24,0.0,5.374,1.624,0.202,0.00017,5.02828,7.20128
2.159,456.96,1e-05,5.28,1.638,0.205,0.00014299999999999998,4.96317,7.12217
2.13,454.84,1e-05,5.285,1.65,0.209,0.000116,5.01356,7.14356
2.108,454.2,0.0,5.23,1.689,0.221,8.1e-05,5.03207,7.14007
2.129,454.2,0.0,5.358,1.654,0.222,4.9000000000000005e-05,5.104979999999999,7.233979999999999
2.097,456.64,0.0,5.302,1.645,0.224,2.1000000000000002e-05,5.073060000000001,7.170060000000001
2.124,465.21,0.0,5.248,1.615,0.228,7e-06,4.96597,7.089970000000001
2.124,469.56,0.0,5.277,1.556,0.224,4e-06,4.9334,7.0573999999999995
2.086,465.64,1e-05,5.144,1.521,0.223,4e-06,4.80156,6.887560000000001
2.074,448.7,1e-05,4.896,1.413,0.216,3e-06,4.45059,6.52459
2.015,436.95,2.9999999999999997e-05,4.518,1.251,0.198,3e-06,3.95188,5.96688
1.952,414.61,2e-05,3.868,1.05,0.2,3e-06,3.16635,5.1183499999999995
1.897,399.15,0.0,3.525,0.896,0.2,3e-06,2.7243000000000004,4.621300000000001
1.823,371.18,1e-05,2.876,0.804,0.19,2e-06,2.04643,3.86943
1.798,359.79,0.0,2.649,0.744,0.189,2e-06,1.78381,3.58181
1.787,363.16,0.0,2.647,0.701,0.186,2e-06,1.74791,3.53491
1.782,369.6,1e-05,2.799,0.694,0.187,2e-06,1.8973900000000001,3.67939
1.806,396.19,2e-05,3.06,0.678,0.182,2e-06,2.1144000000000003,3.9204000000000003
1.866,432.59,2e-05,3.627,0.702,0.183,2e-06,2.64666,4.51266
1.929,441.98,2e-05,4.634,0.699,0.184,4e-06,3.58744,5.51644
2.026,463.5,1e-05,5.512,0.652,0.185,1.6e-05,4.32418,6.35018
2.057,475.11,0.0,5.596,0.56,0.184,3.5000000000000004e-05,4.28277,6.33977
2.036,471.63,0.0,5.61,0.431,0.185,0.00011899999999999999,4.190060000000001,6.22606
2.037,466.88,0.0,5.511,0.337,0.192,0.000204,4.00347,6.04047
1.994,460.23,0.0,5.479,0.251,0.184,0.000448,3.92073,5.91473
1.988,458.33,1e-05,5.43,0.258,0.188,0.000772,3.88959,5.87759
1.965,454.32,1e-05,5.345,0.248,0.19,0.000871,3.81814,5.78314
1.96,453.06,1e-05,5.378,0.241,0.188,0.000929,3.8482800000000004,5.80828
1.995,452.84,1e-05,5.388,0.253,0.191,0.000554,3.83733,5.832330000000001
1.989,453.06,1e-05,5.397,0.218,0.188,0.000216,3.8141100000000003,5.80311
2.003,461.29,1e-05,5.454,0.209,0.192,2.6e-05,3.85268,5.8556799999999996
2.047,467.4,1e-05,5.652,0.208,0.191,3e-06,4.0053,6.052300000000001
2.037,460.55,0.0,5.578,0.206,0.191,3e-06,3.93893,5.97593
1.997,452.95,0.0,5.376,0.184,0.193,3e-06,3.7553400000000003,5.75234
1.934,443.88,0.0,5.142,0.155,0.182,3e-06,3.5449699999999997,5.4789699999999995
1.871,435.96,1e-05,4.537,0.113,0.182,3e-06,2.96072,4.83172
1.815,426.26,0.0,3.915,0.079,0.182,3e-06,2.3612100000000003,4.17621
1.748,433.28,1e-05,3.6,0.052,0.179,3e-06,2.08307,3.8310700000000004
1.738,425.36,2e-05,3.438,0.034,0.181,2e-06,1.91483,3.65283
1.736,426.63,2.9999999999999997e-05,3.458,0.017,0.179,2e-06,1.91825,3.65425
1.747,431.48,2e-05,3.502,0.011,0.181,2e-06,1.9457200000000001,3.6927200000000004
1.782,435.07,2e-05,3.68,0.013,0.184,2e-06,2.09527,3.87727
1.849,444.15,2e-05,4.562,0.016,0.196,2e-06,2.92452,4.7735199999999995
1.928,455.02,1e-05,4.925,0.019,0.204,1.2e-05,3.22007,5.148070000000001
2.009,474.75,0.0,5.597,0.027,0.204,7.9e-05,3.82016,5.82916
2.018,476.65,0.0,5.659,0.011,0.199,0.000298,3.8522399999999997,5.870239999999999
1.998,474.33,1e-05,5.658,0.007,0.198,0.0007149999999999999,3.86578,5.86378
1.964,471.16,1e-05,5.593,0.006,0.197,0.001118,3.83249,5.79649
1.922,466.73,0.0,5.519,0.004,0.194,0.001119,3.79536,5.71736
1.902,463.03,0.0,5.437,0.009,0.196,0.000796,3.74085,5.64285
1.879,459.03,0.0,5.448,0.014,0.192,0.000522,3.77535,5.65435
1.884,455.23,0.0,5.35,0.018,0.19,0.000378,3.67399,5.55799
1.873,453.96,1e-05,5.353,0.028,0.189,0.00020999999999999998,3.69828,5.57128
1.876,455.02,1e-05,5.311,0.04,0.19,5.5e-05,3.66527,5.54127
1.916,457.44,1e-05,5.491,0.048,0.195,7e-06,3.8178400000000003,5.733840000000001
1.959,461.24,0.0,5.456,0.061,0.192,3e-06,3.75073,5.70973
1.932,453.12,1e-05,5.328,0.058,0.192,3e-06,3.64654,5.57854
1.885,445.73,0.0,5.172,0.047,0.201,3e-06,3.53404,5.41904
1.859,438.24,1e-05,4.805,0.053,0.198,3e-06,3.19665,5.05565
1.817,436.55,1e-05,4.134,0.067,0.201,3e-06,2.58514,4.40214
1.757,429.9,2e-05,3.694,0.07,0.199,3e-06,2.20642,3.96342
1.725,428.63,2.9999999999999997e-05,3.213,0.084,0.196,3e-06,1.7686199999999999,3.49362
1.708,422.55,2e-05,2.927,0.104,0.193,3e-06,1.5155699999999999,3.2235699999999996
1.676,420.35,2.9999999999999997e-05,2.824,0.119,0.188,3e-06,1.45573,3.13173
1.678,419.3,2e-05,2.882,0.15,0.13,3e-06,1.48525,3.1632499999999997
1.695,426.33,1e-05,2.994,0.164,0.117,3e-06,1.58043,3.27543
1.711,423.71,1e-05,3.207,0.192,0.119,3e-06,1.80705,3.51805
1.708,423.6,2e-05,3.411,0.228,0.122,3e-06,2.0529499999999996,3.7609499999999993
1.751,427.9,1e-05,3.868,0.22,0.124,1.1e-05,2.46078,4.21178
1.804,427.69,0.0,4.354,0.204,0.123,3.7e-05,2.87713,4.6811300000000005
1.822,434.93,0.0,4.566,0.2,0.123,0.00011300000000000001,3.06807,4.89007
1.821,438.28,0.0,4.568,0.19,0.12,0.000224,3.05656,4.87756
1.803,434.19,1e-05,4.705,0.203,0.117,0.00032700000000000003,3.22268,5.0256799999999995
1.805,420.88,0.0,4.81,0.211,0.113,0.000437,3.32954,5.13454
1.774,404.41,0.0,4.735,0.209,0.114,0.00041799999999999997,3.2843400000000003,5.05834
1.762,404.41,1e-05,4.682,0.188,0.11,0.000264,3.2186999999999997,4.9807
1.79,422.34,1e-05,4.794,0.167,0.112,0.00015,3.28288,5.07288
1.806,431.47,2e-05,4.917,0.161,0.121,6.4e-05,3.39337,5.19937
1.821,440.48,2e-05,4.992,0.176,0.124,1.3e-05,3.4696,5.2905999999999995
1.86,449.82,1e-05,4.955,0.195,0.125,4e-06,3.41602,5.27602
1.83,443.73,1e-05,4.877,0.204,0.126,4e-06,3.37759,5.20759
1.78,433.35,1e-05,4.476,0.213,0.133,4e-06,3.04089,4.82089
1.735,430.52,0.0,4.295,0.221,0.135,3e-06,2.9151599999999998,4.65016
1.705,426.22,1e-05,3.823,0.224,0.142,3e-06,2.48467,4.18967
1.663,417.63,2e-05,3.233,0.229,0.142,3e-06,1.94047,3.6034699999999997
1.638,381.51,2e-05,2.292,0.21,0.139,3e-06,1.0035399999999999,2.64154
1.626,373.46,2.9999999999999997e-05,1.971,0.235,0.137,3e-06,0.71674,2.34274
1.601,367.07,2.9999999999999997e-05,1.807,0.249,0.131,3e-06,0.58593,2.18693
1.592,356.29,2.9999999999999997e-05,1.785,0.262,0.132,3e-06,0.5862999999999999,2.1783
1.596,357.65,1e-05,1.812,0.296,0.135,3e-06,0.64743,2.24343
1.627,351.27,1e-05,1.719,0.35,0.149,3e-06,0.59047,2.21747
1.663,328.03,2e-05,1.706,0.41,0.151,5e-06,0.6051799999999999,2.26818
1.701,333.89,1e-05,1.964,0.479,0.151,1.7999999999999997e-05,0.89236,2.59336
1.745,363.72,0.0,2.602,0.583,0.154,4.4e-05,1.59301,3.33801
1.787,390.2,1e-05,3.005,0.728,0.152,6.4e-05,2.0986700000000003,3.88567
1.807,389.99,0.0,3.063,0.874,0.147,6.7e-05,2.27775,4.08475
1.811,376.49,0.0,3.025,1.048,0.15,6.1e-05,2.41146,4.22246
1.81,367.38,1e-05,2.757,1.221,0.15,4.9000000000000005e-05,2.3185599999999997,4.12856
1.834,367.7,1e-05,2.768,1.335,0.156,4e-05,2.42489,4.25889
1.861,364.56,1e-05,2.707,1.415,0.165,3.4e-05,2.4265700000000003,4.2875700000000005
1.865,363.83,2e-05,2.703,1.432,0.165,2.2e-05,2.43504,4.30004
1.886,368.01,1e-05,2.892,1.392,0.167,8.999999999999999e-06,2.56538,4.45138
1.906,390.83,2e-05,3.258,1.407,0.169,5e-06,2.92741,4.83341
1.93,417.63,2e-05,3.525,1.41,0.172,4e-06,3.17639,5.10639
1.92,400.98,1e-05,3.577,1.373,0.175,4e-06,3.20525,5.125249999999999
1.872,367.91,0.0,3.073,1.292,0.175,4e-06,2.66828,4.54028
1.835,359.64,1e-05,2.669,1.218,0.175,3e-06,2.22741,4.06241
1.775,333.68,1e-05,2.308,1.109,0.176,3e-06,1.81822,3.5932199999999996
1.723,242.73,1e-05,2.026,1.055,0.176,3e-06,1.53425,3.25725
1.692,319.87,0.0,1.49,0.995,0.174,3e-06,0.9675199999999999,2.6595199999999997
1.681,304.58,1e-05,1.473,0.977,0.171,3e-06,0.93938,2.62038
1.686,288.57,2.9999999999999997e-05,1.449,0.935,0.17,3e-06,0.86675,2.55275
1.692,303.96,2.9999999999999997e-05,1.472,0.972,0.174,3e-06,0.9246,2.6166
1.717,381.2,2e-05,1.691,1.039,0.174,3e-06,1.18639,2.90339
1.778,428.82,2.9999999999999997e-05,2.516,1.061,0.179,3e-06,1.97882,3.7568200000000003
1.878,446.3,2e-05,3.74,1.096,0.184,3e-06,3.14346,5.02146
1.956,470.06,1e-05,4.774,1.166,0.186,6e-06,4.17004,6.12604
1.963,462.84,0.0,4.699,1.183,0.189,1.2e-05,4.10876,6.07176
1.962,452.27,0.0,4.57,1.212,0.196,3.3e-05,4.01566,5.977659999999999
1.968,448.82,1e-05,4.565,1.269,0.197,6.3e-05,4.0628400000000005,6.03084
1.989,444.21,1e-05,4.384,1.239,0.191,7.5e-05,3.82442,5.81342
1.958,443.06,2e-05,4.472,1.206,0.18,0.000124,3.9002800000000004,5.858280000000001
1.926,442.95,1e-05,4.468,1.256,0.18,0.000162,3.97732,5.90332
1.946,441.28,1e-05,4.463,1.348,0.186,0.000186,4.05085,5.996849999999999
1.96,440.55,0.0,4.617,1.344,0.179,0.000112,4.17947,6.13947
1.964,441.59,1e-05,4.572,1.466,0.175,4.8e-05,4.24887,6.212870000000001
1.968,450.49,1e-05,4.699,1.428,0.17,1.2e-05,4.32813,6.29613
1.958,467.34,1e-05,4.906,1.494,0.172,4e-06,4.6138699999999995,6.57187
1.96,471.32,1e-05,5.115,1.532,0.166,4e-06,4.853560000000001,6.813560000000001
1.924,463.16,0.0,4.83,1.71,0.174,4e-06,4.7902,6.7142
1.908,449.65,0.0,4.695,1.774,0.174,3e-06,4.73532,6.643319999999999
1.863,436.47,1e-05,4.019,1.841,0.17,3e-06,4.16723,6.0302299999999995
1.8,384.86,2e-05,3.34,1.895,0.164,3e-06,3.59932,5.39932
1.779,408.93,2e-05,2.785,1.901,0.162,3e-06,3.0691100000000002,4.84811
1.763,402.76,2e-05,2.623,1.954,0.163,3e-06,2.97601,4.73901
1.743,391.87,1e-05,2.621,1.958,0.159,3e-06,2.9953000000000003,4.738300000000001
1.76,381.62,1e-05,2.666,1.943,0.16,3e-06,3.00929,4.76929
1.77,422.64,1e-05,2.717,1.902,0.161,3e-06,3.0098000000000003,4.7798
1.84,447.44,0.0,3.223,1.836,0.169,3e-06,3.3887600000000004,5.22876
1.899,475.69,2e-05,4.315,1.816,0.172,1.3e-05,4.405060000000001,6.304060000000001
1.958,536.48,2e-05,4.68,1.714,0.174,0.000107,4.60837,6.56637
1.943,569.03,1e-05,4.626,1.439,0.183,0.000435,4.305020000000001,6.24802
1.876,519.95,0.0,4.606,1.041,0.192,0.001035,3.96358,5.83958
1.836,484.58,1e-05,4.499,0.7,0.187,0.001821,3.5514200000000002,5.3874200000000005
1.815,470.14,2e-05,4.425,0.506,0.178,0.0026360000000000003,3.2971999999999997,5.1122
1.805,464.39,2e-05,4.435,0.429,0.177,0.00354,3.2399400000000003,5.04494
1.797,459.89,1e-05,4.346,0.347,0.176,0.00383,3.07638,4.87338
1.778,457.8,2e-05,4.252,0.246,0.171,0.003435,2.89515,4.67315
1.793,459.16,2e-05,4.359,0.132,0.168,0.0024449999999999997,2.86854,4.66154
1.785,466.79,1e-05,4.423,0.063,0.171,0.0011359999999999999,2.87269,4.65769
1.815,512.31,1e-05,4.653,0.041,0.181,0.00018099999999999998,3.05987,4.87487
1.874,577.29,0.0,4.927,0.071,0.187,5e-06,3.3106999999999998,5.184699999999999
1.886,620.2,0.0,4.949,0.181,0.185,4e-06,3.42952,5.31552
1.855,532.3,0.0,4.783,0.486,0.186,4e-06,3.6003600000000002,5.455360000000001
1.833,474.54,1e-05,4.405,0.849,0.178,3e-06,3.59952,5.43252
1.795,457.38,1e-05,4.167,1.193,0.169,4e-06,3.73425,5.529249999999999
1.735,440.43,2e-05,3.876,1.522,0.16,5e-06,3.8232399999999997,5.55824
1.7,427.66,1e-05,2.837,1.68,0.162,1e-06,2.9794899999999997,4.6794899999999995
1.69,407.58,0.0,2.467,1.787,0.166,1e-06,2.72918,4.41918
1.659,366.67,1e-05,2.376,1.867,0.167,1e-06,2.7521,4.4111
1.651,359.14,2e-05,2.372,1.852,0.164,1e-06,2.7378,4.3888
1.651,397.11,2e-05,2.533,1.706,0.165,1e-06,2.75226,4.40326
1.692,429.44,2.9999999999999997e-05,3.065,1.549,0.179,2e-06,3.10054,4.79254
1.778,445.55,2e-05,4.045,1.484,0.187,5e-06,3.93746,5.71546
1.836,461.35,2e-05,4.687,1.452,0.185,7.8e-05,4.487229999999999,6.32323
1.849,458.73,1e-05,4.695,1.312,0.187,0.000545,4.34616,6.1951600000000004
1.8,448.58,0.0,4.584,1.194,0.183,0.001807,4.16233,5.96233
1.767,440.74,0.0,4.654,1.088,0.178,0.002932,4.15456,5.9215599999999995
1.756,434.57,1e-05,4.553,1.188,0.177,0.0036320000000000002,4.165649999999999,5.92165
1.726,429.65,1e-05,4.425,1.404,0.174,0.004076,4.28117,6.00717
1.7,428.19,1e-05,4.374,1.439,0.172,0.003992,4.28835,5.9883500000000005
1.684,429.23,2e-05,4.303,1.607,0.169,0.003544,4.3989899999999995,6.08299
1.698,432.68,1e-05,4.372,1.653,0.172,0.002511,4.500520000000001,6.19852
1.692,440.42,1e-05,4.507,1.701,0.178,0.0011240000000000002,4.69508,6.38708
1.711,452.14,2e-05,4.693,1.699,0.179,0.00018099999999999998,4.86085,6.57185
1.746,451.83,1e-05,4.642,1.66,0.187,4e-06,4.742850000000001,6.488850000000001
1.775,452.04,2e-05,4.586,1.59,0.185,2e-06,4.58582,6.36082
1.757,451.3,2e-05,4.499,1.58,0.187,2e-06,4.50969,6.26669
1.714,442.31,0.0,4.357,1.507,0.177,2e-06,4.32652,6.040520000000001
1.666,431.32,0.0,4.012,1.53,0.172,1e-06,4.04769,5.71369
1.59,413.33,0.0,3.413,1.456,0.169,2e-06,3.4478400000000002,5.03784
1.542,385.3,1e-05,2.777,1.297,0.164,1e-06,2.6966900000000003,4.23869
1.521,361.93,2.9999999999999997e-05,2.608,1.065,0.172,1e-06,2.3241,3.8451
1.535,349.52,2e-05,2.435,0.944,0.173,1e-06,2.01699,3.55199
1.551,344.62,4e-05,2.407,0.903,0.17,1e-06,1.92893,3.47993
1.584,360.47,2.9999999999999997e-05,2.53,0.939,0.17,1e-06,2.05459,3.63859
1.64,409.28,2e-05,3.328,1.212,0.174,1e-06,3.07446,4.71446
1.746,428.89,2e-05,4.177,1.531,0.185,2.6e-05,4.1463,5.8923000000000005
1.812,445.27,1e-05,4.585,1.553,0.157,0.00014399999999999998,4.4829300000000005,6.294930000000001
1.81,451.94,0.0,4.587,1.63,0.15,0.000372,4.55801,6.36801
1.79,430.56,1e-05,4.588,1.664,0.141,0.000647,4.60379,6.39379
1.766,418.05,1e-05,4.48,1.699,0.127,0.001484,4.54242,6.30842
1.761,411.06,1e-05,4.486,1.719,0.129,0.002326,4.576,6.337
1.75,409.08,2e-05,4.175,1.789,0.128,0.003855,4.3459200000000004,6.0959200000000004
1.715,406.47,2e-05,4.086,1.907,0.117,0.004921999999999999,4.40046,6.11546
1.712,405.84,1e-05,4.031,1.961,0.119,0.004013,4.40343,6.11543
1.749,405.53,1e-05,4.012,2.014,0.154,0.0024649999999999997,4.4342299999999994,6.18323
1.749,415.65,2e-05,4.059,2.049,0.156,0.001138,4.5167600000000006,6.26576
1.754,429.21,1e-05,4.367,2.007,0.159,0.000161,4.78009,6.534090000000001
