consumption,price,unspecified,hydro,wind_onshore,thermal,solar,export/import
"-1,678","476,72",0.01,5034,121,168,4.902,3650.38
"-1,634","465,44",0.02,4753,145,163,7.299,3435.71
"-1,561","455,63",0.04,4315,216,164,8.897,3143.77
"-1,511","449,36",0.04,4036,242,167,9.808,2944.45
"-1,484","442,99",0.04,4006,261,175,9.715,2968.47
"-1,481","440,69",0.03,3914,281,178,8.643,2900.28
"-1,523","439,55",0.03,4022,307,176,7.264,2989.01
"-1,533","439,34",0.04,4080,306,176,4.957,3034.50
"-1,511","445,71",0.03,4119,251,178,2.717,3040.53
"-1,5","459,6",0.04,4375,242,178,1.016,3295.70
"-1,513","467,53",0.01,4604,253,177,0.203,3522.37
"-1,547","469,1",0.00,4688,286,181,0.010,3607.69
"-1,578","461,89",0.00,4384,376,180,0.007,3363.20
"-1,518","451,03",0.00,4066,373,179,0.005,3099.35
"-1,488","432,24",0.02,3313,405,181,0.005,2410.39
"-1,466","407,46",0.01,2702,411,180,0.004,1826.69
"-1,414","399,8",0.02,2465,438,179,0.004,1667.86
"-1,439","398,44",0.03,2419,468,183,0.004,1631.30
"-1,445","399,07",0.05,2483,567,183,0.004,1787.34
"-1,464","388,99",0.04,2677,736,178,0.004,2127.60
"-1,458","427,61",0.04,3170,809,179,0.008,2699.88
"-1,479","437,26",0.02,3953,739,175,0.080,3388.25
"-1,485","447,86",0.07,4326,716,160,0.355,3717.53
"-1,51","459,93",0.04,4567,726,152,1.015,3935.99
"-1,531","458,88",0.06,4585,658,147,2.112,3860.20
"-1,511","450,91",0.02,4542,616,147,3.381,3797.88
"-1,502","448,7",0.07,4517,628,145,4.570,3793.81
"-1,474","443,67",0.04,4472,594,142,5.363,3738.79
"-1,449","439,99",0.03,4395,550,144,6.539,3647.42
"-1,443","434,43",0.05,4304,552,145,6.948,3565.70
"-1,451","430,13",0.04,4348,484,144,5.521,3530.57
"-1,472","438,52",0.03,4452,423,142,4.199,3550.46
"-1,484","443,04",0.02,4436,456,142,2.314,3552.64
"-1,453","450,91",0.02,4605,459,148,1.007,3760.61
"-1,434","458,36",0.03,4537,466,146,0.159,3715.00
"-1,463","453,32",0.01,4452,526,151,0.009,3665.16
"-1,481","462,66",0.04,4483,596,148,0.005,3747.45
"-1,472","460,45",0.02,4309,580,151,0.005,3567.50
"-1,43","436,74",0.04,3737,646,147,0.004,3099.96
"-1,41","445,45",0.01,3446,656,152,0.004,2843.52
"-1,401","429,81",0.02,3149,648,149,0.004,2545.22
"-1,392","424,57",0.02,3092,594,148,0.004,2441.49
"-1,414","427,61",0.06,3089,583,145,0.004,2403.41
"-1,427","432,96",0.05,3074,596,147,0.004,2390.76
"-1,435","421,1",0.06,3322,596,150,0.011,2633.25
"-1,446","424,57",0.07,3809,537,149,0.182,3049.58
"-1,458","434,64",0.07,4293,388,144,0.921,3368.67
"-1,467","447,76",0.07,4595,238,138,2.464,3506.92
"-1,476","451,12",0.07,4784,120,141,5.018,3573.20
"-1,464","449,96",0.08,4708,73,145,7.512,3470.05
"-1,43","440,83",0.10,4500,86,143,9.222,3307.83
"-1,39","435,48",0.06,4452,129,135,10.377,3336.28
"-1,375","430,13",0.07,4307,147,136,10.577,3226.84
"-1,35","427,19",0.06,4271,139,139,9.915,3209.49
"-1,36","421,63",0.04,4267,110,138,8.519,3163.64
"-1,414","424,57",0.03,4204,112,140,6.196,3048.90
"-1,41","431,91",0.04,4312,132,140,3.650,3177.99
"-1,406","454,68",0.02,4525,142,141,1.541,3404.17
"-1,407","458,15",0.04,4604,146,136,0.246,3479.66
"-1,41","456,89",0.02,4633,191,134,0.010,3547.61
"-1,451","453,74",0.03,4438,266,133,0.005,3386.58
"-1,425","440,94",0.03,4064,324,137,0.005,3099.30
"-1,398","430,76",0.08,3603,338,140,0.005,2683.52
"-1,398","397,28",0.03,2983,377,138,0.005,2100.35
"-1,401","365,8",0.05,2656,430,137,0.005,1822.45
"-1,401","336,84",0.05,2438,370,134,0.005,1540.35
"-1,404","336,74",0.09,2438,465,134,0.005,1633.85
"-1,381","357,2",0.06,2365,572,136,0.005,1692.62
"-1,385","355,94",0.08,2406,568,136,0.011,1725.18
"-1,396","366,85",0.08,2743,434,136,0.125,1917.69
"-1,412","367,38",0.14,3346,343,135,0.636,2413.62
"-1,434","423,52",0.08,3901,291,137,1.281,2895.93
"-1,464","439,05",0.06,4048,295,137,2.039,3018.46
"-1,468","434,85",0.06,4176,243,148,2.966,3101.83
"-1,483","432,23",0.08,4079,211,148,3.177,2957.34
"-1,468","427,92",0.02,3911,181,155,3.401,2782.73
"-1,442","416,28",0.02,3623,150,167,3.158,2501.52
"-1,446","392,46",0.04,3319,145,161,2.113,2181.44
"-1,449","347,96",0.04,3297,159,161,1.403,2169.85
"-1,459","367,38",0.02,3348,169,159,0.763,2217.79
"-1,463","415,33",0.02,3689,163,148,0.463,2536.99
"-1,454","439,15",0.02,4433,165,149,0.208,3293.19
"-1,447","454,47",0.03,4709,145,146,0.054,3553.93
"-1,44","456,36",0.01,4704,160,145,0.007,3568.46
"-1,441","452,27",0.02,4662,146,146,0.005,3512.43
"-1,335","434,22",0.03,4251,143,146,0.005,3205.21
"-1,345","412,08",0.02,3786,148,137,0.005,2725.21
"-1,357","367,48",0.03,2905,128,139,0.005,1814.19
"-1,357","315,64",0.02,2580,130,145,0.005,1496.71
"-1,355","315,33",0.02,2563,121,145,0.005,1474.31
"-1,363","315,43",0.04,2533,126,142,0.005,1437.83
"-1,361","315,01",0.04,2472,145,143,0.005,1397.77
"-1,358","329,6",0.05,2723,213,153,0.009,1730.97
"-1,383","386,27",0.07,3389,271,153,0.092,2430.57
"-1,405","412,29",0.06,4036,293,159,0.584,3083.15
"-1,365","428,03",0.02,4329,340,165,2.054,3470.05
"-1,451","431,49",0.03,4586,285,165,4.179,3588.18
"-1,459","434,85",0.03,4592,246,167,6.381,3553.37
"-1,444","431,07",0.03,4408,231,165,8.433,3367.88
"-1,42","424,67",0.03,4366,220,162,9.502,3336.08
"-1,401","419,64",0.03,4220,198,164,9.814,3191.95
"-1,387","408,2",0.04,4038,171,160,9.255,2991.47
"-1,39","410,93",0.05,4000,209,155,7.405,2981.89
"-1,406","416,7",0.03,4141,244,148,5.392,3132.94
"-1,405","427,09",0.03,4257,249,150,3.286,3254.19
"-1,399","434,85",0.03,4120,327,149,1.455,3198.01
"-1,409","434,75",0.02,4018,496,147,0.325,3252.21
"-1,432","415,23",0.02,3664,826,144,0.020,3202.51
"-1,454","367,8",0.02,3326,1110,144,0.005,3126.47
"-1,431","209,87",0.02,2482,1227,151,0.005,2430.19
"-1,393","117,84",0.04,2060,1203,150,0.005,2019.17
"-1,376","42,81",0.03,2059,1176,151,0.005,2010.35
"-1,372","278,39",0.04,2110,1234,152,0.005,2124.72
"-1,376","253,21",0.04,2140,1197,154,0.005,2114.90
"-1,391","270,21",0.03,2286,1096,154,0.005,2144.69
"-1,402","315,64",0.05,2433,982,155,0.005,2168.94
"-1,429","397,18",0.03,3182,888,157,0.022,2798.51
"-1,523","434,01",0.04,4062,762,161,0.257,3461.88
"-1,589","458,15",0.03,4818,686,158,1.144,4074.56
"-1,582","461,61",0.02,4984,405,152,2.905,3962.63
"-1,563","455,1",0.03,4874,180,154,5.281,3649.93
"-1,553","448,81",0.02,4854,107,153,7.641,3567.64
"-1,542","446,08",0.02,4701,125,150,9.339,3443.49
"-1,517","432,54",0.04,4595,201,151,10.382,3441.80
"-1,52","424,46",0.04,4614,233,156,10.583,3493.30
"-1,527","399,91",0.04,4311,234,156,9.936,3183.72
"-1,576","407,04",0.03,4316,228,152,8.626,3128.38
"-1,52","403,68",0.04,4606,234,150,6.395,3475.68
"-1,51","402,64",0.05,4414,243,150,3.827,3300.49
"-1,5","417,96",0.02,4481,247,147,1.724,3377.39
"-1,463","431,39",0.01,4389,278,151,0.412,3354.66
"-1,465","426,88",0.01,4177,379,152,0.025,3242.57
"-1,485","381,65",0.01,3834,520,153,0.005,3022.61
"-1,464","308,19",0.03,3258,635,153,0.005,2581.61
"-1,42","248,8",0.03,2708,695,159,0.005,2142.18
"-1,41","22,9",0.02,2330,754,157,0.005,1830.82
"-1,395","42,96",0.04,2298,765,151,0.005,1819.51
"-1,376","41,28",0.03,2230,736,155,0.005,1744.58
"-1,395","37,29",0.06,2273,728,157,0.005,1762.42
"-1,403","56,2",0.05,2648,730,159,0.005,2133.63
"-1,424","227,84",0.07,3643,681,159,0.025,3060.29
"-1,512","421,22",0.04,4757,631,159,0.256,4035.42
"-1,583","453,58",0.03,5063,527,147,1.191,4154.21
"-1,58","460,61",0.03,5085,401,100,3.050,4009.05
"-1,575","440,87",0.04,5051,180,105,5.450,3767.21
"-1,549","430,26",0.04,4987,177,108,7.900,3731.02
"-1,537","418,49",0.04,4843,311,133,9.683,3759.64
"-1,531","405,78",0.04,4656,570,131,10.659,3835.74
"-1,523","388,24",0.06,4564,679,133,10.736,3862.59
"-1,503","346,96",0.04,4308,626,151,9.984,3591.06
"-1,516","369,65",0.05,4281,597,153,8.432,3523.02
"-1,505","385,4",0.05,4479,557,149,5.999,3685.95
"-1,491","429,21",0.04,4562,465,151,3.401,3690.10
"-1,48","444,96",0.03,4662,492,155,1.423,3830.20
"-1,469","447,06",0.04,4673,587,151,0.296,3942.43
"-1,457","444,12",0.02,4489,849,153,0.019,4033.77
"-1,503","434,88",0.03,4528,1027,153,0.005,4205.44
"-1,476","400,21",0.01,4325,1107,157,0.005,4113.93
"-1,441","325,63",0.02,3833,1115,154,0.005,3661.41
"-1,408","288,2",0.01,3461,1127,160,0.004,3339.58
"-1,392","274,13",0.01,3226,1167,159,0.006,3160.41
"-1,38","285,89",0.04,3173,1154,169,0.005,3115.64
"-1,378","300,91",0.03,3291,1118,161,0.006,3191.83
"-1,39","328,74",0.04,3511,1054,153,0.006,3327.99
"-1,426","407,73",0.07,4213,1002,150,0.023,3939.14
"-1,5","451,63",0.03,4727,929,148,0.237,4302.92
"-1,523","513,28",0.04,5054,842,148,1.048,4522.33
"-1,534","495,22",0.04,5113,702,145,2.683,4428.33
"-1,501","466,44",0.03,5095,493,148,4.826,4239.80
"-1,476","444,49",0.03,4969,379,152,7.016,4031.17
"-1,464","432,2",0.03,4936,364,156,8.678,3999.35
"-1,453","428,52",0.05,4921,451,146,9.796,4074.14
"-1,424","427,26",0.05,4983,585,144,9.964,4297.90
"-1,408","422,54",0.04,5070,674,114,9.293,4459.95
"-1,417","421,49",0.04,5043,700,101,7.790,4435.54
"-1,411","422,96",0.04,5070,667,99,5.505,4430.32
"-1,412","432,83",0.04,5176,632,97,3.109,4496.72
"-1,391","451,31",0.03,5455,523,97,1.241,4684.76
"-1,388","454,57",0.02,5437,560,103,0.220,4711.41
"-1,389","449,53",0.01,5402,682,104,0.014,4798.77
"-1,401","448,16",0.01,5147,780,105,0.006,4630.58
"-1,386","432,72",0.01,4928,734,103,0.006,4378.43
"-1,361","410,04",0.02,4670,743,102,0.006,4153.62
"-1,323","384,61",0.03,4457,711,102,0.006,3946.96
"-1,338","372,79",0.03,4198,627,103,0.006,3589.51
"-1,345","357,13",0.05,4141,479,103,0.007,3377.92
"-1,356","371,51",0.06,4443,380,104,0.007,3571.40
"-1,398","386,74",0.07,4515,308,105,0.007,3529.11
"-1,439","426,68",0.11,4875,252,109,0.023,3796.78
"-1,522","464,92",0.05,5336,240,112,0.179,4166.60
"-1,606","470,03",0.07,5574,212,106,0.832,4286.70
"-1,611","474,29",0.02,5589,146,100,2.264,4226.08
"-1,615","474,5",0.03,5557,96,93,3.979,4135.68
"-1,599","471,73",0.03,5594,69,90,6.051,4159.51
"-1,541",468,0.03,5533,81,90,7.728,4171.70
"-1,536","463,96",0.03,5525,123,89,8.776,4209.50
"-1,496","453,31",0.04,5451,169,86,9.221,4218.85
"-1,472","439,89",0.03,5319,190,104,8.728,4149.02
"-1,407","442,12",0.05,5364,151,99,7.525,4214.32
"-1,415","448,41",0.03,5426,125,118,5.545,4258.94
"-1,417","459,27",0.05,5427,104,120,3.249,4236.75
"-1,419","460,66",0.03,5373,106,122,1.354,4182.88
"-1,402","463,32",0.03,5343,140,123,0.290,4203.76
"-1,403","458,42",0.01,5296,192,120,0.021,4204.89
"-1,446","457,46",0.02,5218,216,122,0.006,4109.60
"-1,427","437,12",0.03,4925,211,116,0.006,3823.68
"-1,412","394,62",0.04,4646,212,117,0.006,3563.10
"-1,365","330,93",0.04,4417,189,121,0.006,3361.98
"-1,343","311,13",0.06,4373,136,122,0.004,3287.32
"-1,361","300,22",0.06,4242,117,125,0.004,3123.44
"-1,355","289,84",0.10,4255,109,126,0.004,3135.49
"-1,359","283,59",0.11,4275,107,126,0.005,3148.97
"-1,344","276,61",0.14,4129,129,126,0.030,3040.35
"-1,347","286,14",0.10,4241,168,127,0.309,3189.09
"-1,363","338,77",0.13,4568,179,123,1.271,3508.70
"-1,372","394,15",0.13,4878,145,125,3.040,3779.03
"-1,384","402,84",0.10,4950,109,127,5.275,3807.77
"-1,401","402,62",0.08,4960,145,123,7.509,3834.63
"-1,401","397,86",0.14,4825,248,128,9.180,3809.49
"-1,402","359,21",0.13,4732,364,126,10.158,3829.77
"-1,374","334,11",0.10,4688,398,138,10.378,3861.42
"-1,381","327,12",0.08,4548,458,135,9.664,3770.00
"-1,38","328,07",0.11,4456,542,128,8.188,3753.54
"-1,398","339,3",0.10,4583,656,131,5.969,3978.78
"-1,406","359,21",0.06,4894,753,123,3.540,4367.43
"-1,384","402,62",0.06,5227,858,123,1.569,4825.98
"-1,394","412,58",0.07,5222,949,121,0.356,4898.03
"-1,402","408,77",0.06,5219,1013,127,0.024,4956.50
"-1,431","388,86",0.08,5122,1180,121,0.005,4992.18
"-1,409","347,66",0.06,4860,1250,119,0.005,4819.81
"-1,383","326,38",0.07,4642,1261,121,0.004,4640.38
"-1,351","47,66",0.05,3389,1120,114,0.004,3271.25
"-1,34","45,64",0.09,3238,936,116,0.004,2949.49
"-1,342","33,96",0.09,2969,849,114,0.004,2590.56
"-1,363","32,58",0.14,2986,719,121,0.004,2462.57
"-1,351","31,31",0.13,2988,627,125,0.005,2389.43
"-1,409","33,65",0.16,3035,587,72,0.036,2285.12
"-1,435","73,24",0.14,3729,492,71,0.360,2857.46
"-1,437","248,26",0.17,4266,289,72,1.449,3191.80
"-1,468","340,17",0.15,4750,149,68,3.342,3503.05
"-1,5","365,22",0.12,5036,112,68,5.745,3721.97
"-1,519","365,96",0.10,5027,128,69,8.080,3713.23
"-1,511","377,11",0.11,5113,125,68,9.881,3804.97
"-1,48","346,01",0.11,5098,105,66,10.858,3800.12
"-1,476","333,7",0.07,5083,88,66,11.038,3772.08
"-1,47","322,66",0.07,4958,81,68,10.377,3647.33
"-1,461","315,97",0.09,5055,59,69,8.794,3731.64
"-1,497","336,88",0.09,5127,39,67,6.536,3742.32
"-1,493","376,9",0.06,5075,29,65,3.907,3679.42
"-1,476","425,83",0.04,5282,19,66,1.763,3891.65
"-1,479","430,6",0.04,5254,31,67,0.421,3872.70
"-1,489","436,33",0.02,5351,68,72,0.032,4003.04
"-1,512","434,95",0.01,5436,134,74,0.005,4131.27
"-1,492","360,44",0.02,5266,193,73,0.005,4038.72
"-1,454","317,99",0.03,5081,256,74,0.005,3957.01
"-1,419","371,8",0.03,4695,299,73,0.004,3648.91
"-1,426","201,98",0.05,4645,329,75,0.004,3622.84
"-1,431","199,01",0.04,4655,357,75,0.004,3656.14
"-1,433","191,69",0.07,4643,378,78,0.004,3665.20
"-1,446","354,08",0.09,4681,320,78,0.005,3633.75
"-1,5","388,15",0.10,4776,286,79,0.031,3641.28
"-1,593","439,73",0.07,5241,268,76,0.296,3990.57
"-1,656","457,56",0.05,5353,213,71,1.179,3982.13
"-1,642","466,79",0.03,5285,139,65,2.828,3848.63
"-1,638","463,72",0.02,5202,72,62,5.185,3702.86
"-1,621","459,05",0.03,5196,50,62,7.548,3695.02
"-1,606","461,91",0.04,5241,47,61,9.278,3752.24
"-1,624","456,39",0.03,5215,61,61,10.199,3724.39
"-1,581","450,98",0.04,5182,87,62,10.215,3760.09
"-1,582","431,66",0.05,5069,110,62,9.226,3668.31
"-1,58","418,29",0.02,5099,114,63,7.422,3703.83
"-1,552","423,49",0.03,5034,149,62,4.833,3699.00
"-1,538","438,24",0.03,5182,188,62,2.482,3895.04
"-1,54","436,76",0.03,5131,239,61,0.955,3892.04
"-1,539","434,21",0.04,5112,346,64,0.202,3983.12
"-1,533","441,53",0.03,5188,494,65,0.020,4213.69
"-1,549","437,29",0.03,5054,583,64,0.011,4151.58
"-1,519","424,23",0.02,4999,586,63,0.010,4128.70
"-1,463","387,19",0.03,4765,617,63,0.010,3981.27
"-1,406","317,11",0.03,4690,729,64,0.010,4077.66
"-1,41","273,53",0.02,4626,836,64,0.010,4116.24
"-1,4","261,55",0.03,4658,847,66,0.010,4170.62
"-1,389","308,94",0.04,4605,874,67,0.010,4156.26
"-1,397","365,13",0.06,4589,818,68,0.010,4078.57
"-1,429","392,7",0.09,4648,690,73,0.038,3981.34
"-1,522","423,44",0.07,5032,516,69,0.320,4094.98
"-1,611","448,04",0.05,5260,313,68,1.253,4031.48
"-1,616","453,34",0.02,5273,172,67,3.076,3899.41
"-1,593","453,87",0.77,5264,103,68,5.723,3848.29
"-1,587","455,57",1.87,5202,85,69,8.189,3778.66
"-1,589","452,28",0.09,5259,111,66,9.938,3856.82
"-1,556","443,59",0.05,5224,120,63,10.869,3861.88
"-1,544","437,33",0.04,5122,110,64,10.975,3763.63
"-1,521","425,35",0.04,5129,140,66,10.274,3824.30
"-1,498","424,29",0.04,5189,169,65,8.872,3933.21
"-1,489","425,25",0.04,5181,232,64,6.300,3995.14
"-1,5","437,86",0.06,5198,335,64,3.785,4101.31
"-1,471","448,04",0.04,5167,426,63,1.589,4186.10
"-1,451","447,4",0.07,5177,601,63,0.361,4391.73
"-1,456","436,48",0.05,5074,929,65,0.033,4612.38
"-1,484","431,08",0.07,5117,1048,67,0.011,4748.67
"-1,475","413,05",0.03,5099,1018,66,0.010,4708.83
"-1,453","53,33",0.02,4546,1058,68,0.010,4219.61
"-1,428","32,97",0.04,4198,1141,67,0.010,3977.49
"-1,415","51,47",0.05,4254,1146,68,0.010,4053.28
"-1,399","43,5",0.06,4212,1127,70,0.010,4010.43
"-1,386","45,3",0.07,4212,1153,69,0.010,4048.22
"-1,365","41,69",0.10,4272,1089,72,0.010,4068.34
"-1,345","29,14",0.12,4127,1008,74,0.026,3863.05
"-1,399","42,54",0.12,3892,947,70,0.127,3510.69
"-1,425","120,06",0.11,4219,768,70,0.499,3632.01
"-1,476","320,63",0.11,4917,699,71,1.002,4211.15
"-1,514","312,65",0.10,5134,590,72,1.428,4283.45
"-1,55","314,67",0.10,5148,434,71,2.219,4105.31
"-1,54","304,68",0.11,5162,328,73,3.145,4025.98
"-1,54","242,89",0.10,5002,276,74,3.534,3816.04
"-1,524","207,05",0.09,4908,209,74,3.595,3671.53
"-1,479","137,19",0.08,4835,200,74,2.466,3632.71
"-1,479","110,6",0.07,4745,200,93,1.740,3561.49
"-1,496","111,77",0.06,4792,170,103,1.721,3570.51
"-1,511","208,54",0.06,5009,192,125,0.924,3815.70
"-1,51","315,31",0.04,4961,158,137,0.333,3746.60
"-1,515","352,21",0.05,5021,199,130,0.107,3835.65
"-1,519","348,81",0.03,5099,231,124,0.022,3934.76
"-1,519","353,07",0.04,5066,255,128,0.013,3930.13
"-1,488","287,03",0.02,4816,340,148,0.015,3815.54
"-1,451","135,91",0.03,4502,494,151,0.014,3695.78
"-1,428","20,55",0.04,3772,694,158,0.014,3196.63
"-1,434","11,02",0.04,3379,856,119,0.014,2920.53
"-1,429","5,89",0.04,3172,1016,119,0.014,2877.77
"-1,441","5,03",0.04,3254,1161,116,0.014,3089.73
"-1,456","1,28",0.08,3348,1218,122,0.014,3232.08
"-1,505","22,47",0.07,3832,1376,128,0.019,3830.97
"-1,636","128,63",0.04,4440,1443,134,0.041,4381.03
"-1,716","419,05",0.02,4756,1517,143,0.123,4699.27
"-1,746","426,97",0.01,4916,1469,132,0.216,4771.96
"-1,775","422,48",0.01,4870,1423,122,0.300,4640.03
"-1,741","421,19",0.00,4920,1390,110,0.401,4680.47
"-1,728","399,36",0.00,4878,1352,110,0.610,4612.92
"-1,709","336,23",0.00,4855,1243,117,1.250,4507.66
"-1,706","341,36",0.01,4795,1222,117,1.729,4429.29
"-1,724","313,54",0.01,4789,1094,121,1.622,4281.35
"-1,738","286,79",0.01,4794,923,124,1.369,4104.93
"-1,759","284,11",0.03,4848,835,114,1.216,4039.06
"-1,748","295,99",0.04,4920,727,128,0.814,4028.21
"-1,679","396,04",0.03,4840,738,133,0.449,4032.17
"-1,667","409,42",0.03,4912,697,138,0.151,4080.14
"-1,664","424,94",0.02,5032,707,148,0.029,4222.50
"-1,654","427,08",0.04,5056,781,140,0.016,4323.03
"-1,654","393,37",0.03,5009,875,134,0.015,4364.86
"-1,603","154,2",0.03,4652,981,133,0.015,4162.46
"-1,573","300,13",0.04,4377,1015,120,0.014,3938.26
"-1,546","308,99",0.04,4226,1028,115,0.013,3823.22
"-1,563","308,78",0.09,4280,996,113,0.015,3825.86
"-1,559","309,42",0.09,4322,1038,111,0.015,3911.61
"-1,554","309,42",0.13,4429,993,109,0.015,3977.08
"-1,61","384,08",0.14,4525,1012,110,0.053,4037.69
"-1,714","426,59",0.10,5085,996,114,0.249,4481.00
"-1,761","452,75",0.06,5175,894,129,0.826,4437.96
"-1,711","459,8",0.02,5143,980,135,1.943,4549.94
"-1,705","456,39",0.04,5189,1068,156,3.068,4711.85
"-1,701","453,18",0.02,5197,1096,157,3.478,4752.27
"-1,678","447,84",0.03,5220,1102,156,3.901,4803.93
"-1,656","445,39",0.03,5198,1017,152,4.341,4715.79
"-1,634","425,52",0.04,5106,972,154,4.743,4602.47
"-1,607","413,24",0.04,4909,930,159,4.813,4394.81
"-1,588","396,47",0.03,4823,844,156,4.200,4239.70
"-1,578","388,46",0.02,4844,770,157,3.235,4196.35
"-1,569","415,37",0.03,4875,741,160,2.097,4208.80
"-1,532","426,05",0.04,5019,682,150,1.141,4320.21
"-1,533","425,73",0.02,4978,639,149,0.284,4233.27
"-1,535","428,51",0.01,5121,619,148,0.045,4352.62
"-1,54","435,99",0.03,5110,644,151,0.017,4364.50
"-1,517","424,02",0.04,4957,735,154,0.016,4329.62
"-1,473","416,76",0.03,4676,726,151,0.015,4079.81
"-1,452","418,33",0.04,4428,762,145,0.015,3884.35
"-1,5","378,28",0.04,4239,792,141,0.015,3671.25
"-1,522","363,28",0.03,4128,796,143,0.015,3544.97
"-1,5","364,78",0.05,4159,830,136,0.016,3624.67
"-1,494","369,17",0.06,4183,784,139,0.016,3612.72
"-1,493","369,6",0.06,4216,735,148,0.073,3605.61
"-1,509","416,51",0.09,4295,589,147,0.419,3522.68
"-1,519","437,72",0.09,4588,416,146,1.175,3632.16
"-1,53","460,42",0.08,5000,302,146,2.710,3919.61
"-1,547","467,17",0.06,5069,229,146,4.796,3902.56
"-1,533","463,1",0.04,5075,266,152,6.072,3967.05
"-1,532","456,78",0.05,5096,303,154,6.486,4027.61
"-1,525","441,04",0.06,5071,306,150,6.409,4007.73
"-1,518","432,04",0.03,5032,402,165,6.255,4087.82
"-1,52","428,08",0.02,5013,413,176,6.272,4087.83
"-1,517","423,79",0.02,4931,464,177,5.180,4059.75
"-1,522","421,65",0.03,4758,684,173,3.204,4095.85
"-1,533","433,65",0.01,4756,721,172,1.846,4117.74
"-1,492","446,07",0.02,4819,632,168,0.789,4128.02
"-1,481","455,39",0.02,4915,558,167,0.231,4159.54
"-1,519","457,64",0.01,4875,638,164,0.044,4157.21
"-1,539","455,18",0.02,4971,609,166,0.016,4206.72
"-1,546","457,1",0.04,4883,629,170,0.016,4135.47
"-1,517",439,0.02,4779,688,167,0.015,4117.72
"-1,506","377,24",0.02,4373,667,156,0.015,3689.76
"-1,491","343,26",0.03,4037,665,154,0.015,3365.32
"-1,48","311,31",0.04,4051,590,152,0.014,3313.54
"-1,478","309,81",0.06,3930,620,152,0.015,3223.87
"-1,465","311,31",0.07,3974,596,155,0.017,3259.08
"-1,458","306,92",0.10,4095,526,157,0.075,3319.73
"-1,466","322,57",0.08,4134,436,155,0.356,3259.25
"-1,482","430,09",0.08,4254,343,155,0.982,3271.07
"-1,503","439,74",0.12,4363,220,153,2.044,3235.33
"-1,529","445,1",0.13,4495,193,152,3.343,3314.19
"-1,55","446,28",0.08,4495,186,148,4.045,3283.00
"-1,544",445,0.08,4471,150,149,4.713,3230.25
"-1,53","446,28",0.07,4243,149,147,5.322,3014.72
"-1,506","444,35",0.07,3982,179,153,5.408,2814.25
"-1,489","440,49",0.05,3991,204,155,5.644,2867.60
"-1,501","438,03",0.08,4080,167,157,5.076,2907.86
"-1,539","438,35",0.06,4148,201,159,3.334,2972.48
"-1,535","443,28",0.07,4354,147,156,1.962,3124.10
"-1,527","443,82",0.04,4437,139,156,0.812,3205.48
"-1,535","449,39",0.05,4513,105,159,0.223,3241.60
"-1,541","456,25",0.03,4516,106,159,0.040,3239.58
"-1,552","456,04",0.03,4650,109,158,0.014,3363.75
"-1,548","453,89",0.03,4567,98,161,0.016,3277.14
"-1,505","438,24",0.04,4355,78,160,0.015,3088.83
"-1,48","415,09",0.04,3755,56,160,0.015,2492.07
"-1,475","375,1",0.03,3580,60,161,0.015,2326.03
"-1,48","374,35",0.04,3561,68,162,0.015,2311.26
"-1,486","357,41",0.05,3576,78,159,0.015,2326.94
"-1,498","354,52",0.04,3575,99,165,0.015,2341.12
"-1,531","447,14",0.03,3862,129,169,0.048,2628.95
